ticker,company_name,cik,cik10,form,filing_date,report_date,acceptance_datetime,accession_number,primary_document,document_url,local_path
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2017-08-03,2017-07-02,2017-08-03T20:30:16.000Z,0000200406-17-000042,a2q10q07-02x17.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040617000042/a2q10q07-02x17.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2017-08-03_10-Q_000020040617000042.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2017-11-02,2017-10-01,2017-11-02T20:13:40.000Z,0000200406-17-000052,a3q10q10-01x17.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040617000052/a3q10q10-01x17.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2017-11-02_10-Q_000020040617000052.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-K,2018-02-21,2017-12-31,2018-02-21T21:49:20.000Z,0000200406-18-000005,form10-k20171231.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040618000005/form10-k20171231.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2018-02-21_10-K_000020040618000005.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2018-05-01,2018-04-01,2018-05-01T20:35:56.000Z,0000200406-18-000019,a1q10q04-01x18.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040618000019/a1q10q04-01x18.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2018-05-01_10-Q_000020040618000019.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2018-08-02,2018-07-01,2018-08-02T00:08:32.000Z,0000200406-18-000041,a2q10q07-01x18.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040618000041/a2q10q07-01x18.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2018-08-02_10-Q_000020040618000041.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2018-10-31,2018-09-30,2018-10-31T20:12:26.000Z,0000200406-18-000055,a3q10q09-30x18.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040618000055/a3q10q09-30x18.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2018-10-31_10-Q_000020040618000055.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-K,2019-02-20,2018-12-30,2019-02-20T21:40:34.000Z,0000200406-19-000009,form10-k20181230.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040619000009/form10-k20181230.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2019-02-20_10-K_000020040619000009.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2019-05-01,2019-03-31,2019-05-01T20:33:42.000Z,0000200406-19-000033,a1q10q03-31x19.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040619000033/a1q10q03-31x19.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2019-05-01_10-Q_000020040619000033.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2019-07-29,2019-06-30,2019-07-29T20:15:43.000Z,0000200406-19-000053,a2q10q06-30x19.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040619000053/a2q10q06-30x19.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2019-07-29_10-Q_000020040619000053.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2019-10-28,2019-09-29,2019-10-28T20:56:09.000Z,0000200406-19-000066,a3q10q09-29x19.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040619000066/a3q10q09-29x19.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2019-10-28_10-Q_000020040619000066.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-K,2020-02-18,2019-12-29,2020-02-18T21:34:21.000Z,0000200406-20-000010,form10-k20191229.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040620000010/form10-k20191229.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2020-02-18_10-K_000020040620000010.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2020-04-29,2020-03-29,2020-04-29T20:46:01.000Z,0000200406-20-000035,a1q10q03-29x20.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040620000035/a1q10q03-29x20.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2020-04-29_10-Q_000020040620000035.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2020-07-24,2020-06-28,2020-07-24T20:04:36.000Z,0000200406-20-000050,jnj-20200628.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040620000050/jnj-20200628.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2020-07-24_10-Q_000020040620000050.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2020-10-23,2020-09-27,2020-10-23T20:06:01.000Z,0000200406-20-000056,jnj-20200927.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040620000056/jnj-20200927.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2020-10-23_10-Q_000020040620000056.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-K,2021-02-22,2021-01-03,2021-02-22T21:36:14.000Z,0000200406-21-000008,jnj-20210103.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040621000008/jnj-20210103.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2021-02-22_10-K_000020040621000008.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2021-04-30,2021-04-04,2021-04-30T20:04:02.000Z,0000200406-21-000036,jnj-20210404.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040621000036/jnj-20210404.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2021-04-30_10-Q_000020040621000036.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2021-07-29,2021-07-04,2021-07-29T20:07:51.000Z,0000200406-21-000057,jnj-20210704.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040621000057/jnj-20210704.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2021-07-29_10-Q_000020040621000057.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2021-10-29,2021-10-03,2021-10-29T20:05:20.000Z,0000200406-21-000070,jnj-20211003.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040621000070/jnj-20211003.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2021-10-29_10-Q_000020040621000070.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-K,2022-02-17,2022-01-02,2022-02-17T21:06:50.000Z,0000200406-22-000022,jnj-20220102.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040622000022/jnj-20220102.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2022-02-17_10-K_000020040622000022.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2022-04-29,2022-04-03,2022-04-29T20:08:24.000Z,0000200406-22-000048,jnj-20220403.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040622000048/jnj-20220403.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2022-04-29_10-Q_000020040622000048.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2022-07-29,2022-07-03,2022-07-29T20:14:39.000Z,0000200406-22-000071,jnj-20220703.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040622000071/jnj-20220703.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2022-07-29_10-Q_000020040622000071.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2022-10-27,2022-10-02,2022-10-27T20:02:59.000Z,0000200406-22-000086,jnj-20221002.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040622000086/jnj-20221002.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2022-10-27_10-Q_000020040622000086.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-K,2023-02-16,2023-01-01,2023-02-16T21:01:53.000Z,0000200406-23-000016,jnj-20230101.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040623000016/jnj-20230101.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2023-02-16_10-K_000020040623000016.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2023-04-28,2023-04-02,2023-04-28T20:07:02.000Z,0000200406-23-000056,jnj-20230402.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040623000056/jnj-20230402.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2023-04-28_10-Q_000020040623000056.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2023-07-31,2023-07-02,2023-07-31T20:06:04.000Z,0000200406-23-000082,jnj-20230702.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040623000082/jnj-20230702.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2023-07-31_10-Q_000020040623000082.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2023-10-27,2023-10-01,2023-10-27T20:11:34.000Z,0000200406-23-000102,jnj-20231001.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040623000102/jnj-20231001.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2023-10-27_10-Q_000020040623000102.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-K,2024-02-16,2023-12-31,2024-02-16T21:12:22.000Z,0000200406-24-000013,jnj-20231231.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040624000013/jnj-20231231.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2024-02-16_10-K_000020040624000013.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2024-05-01,2024-03-31,2024-05-01T11:09:36.000Z,0000200406-24-000049,jnj-20240331.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040624000049/jnj-20240331.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2024-05-01_10-Q_000020040624000049.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2024-07-25,2024-06-30,2024-07-25T20:02:29.000Z,0000200406-24-000075,jnj-20240630.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040624000075/jnj-20240630.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2024-07-25_10-Q_000020040624000075.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2024-10-23,2024-09-29,2024-10-23T20:02:27.000Z,0000200406-24-000096,jnj-20240929.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040624000096/jnj-20240929.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2024-10-23_10-Q_000020040624000096.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-K,2025-02-13,2024-12-29,2025-02-13T21:07:39.000Z,0000200406-25-000038,jnj-20241229.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040625000038/jnj-20241229.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2025-02-13_10-K_000020040625000038.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2025-04-23,2025-03-30,2025-04-23T20:04:45.000Z,0000200406-25-000119,jnj-20250330.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040625000119/jnj-20250330.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2025-04-23_10-Q_000020040625000119.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2025-07-24,2025-06-29,2025-07-24T20:04:24.000Z,0000200406-25-000178,jnj-20250629.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040625000178/jnj-20250629.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2025-07-24_10-Q_000020040625000178.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2025-10-22,2025-09-28,2025-10-22T20:04:17.000Z,0000200406-25-000209,jnj-20250928.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040625000209/jnj-20250928.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2025-10-22_10-Q_000020040625000209.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-K,2026-02-11,2025-12-28,2026-02-11T21:06:11.000Z,0000200406-26-000016,jnj-20251228.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040626000016/jnj-20251228.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2026-02-11_10-K_000020040626000016.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2026-04-22,2026-03-29,2026-04-22T20:02:41.000Z,0000200406-26-000087,jnj-20260329.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040626000087/jnj-20260329.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2026-04-22_10-Q_000020040626000087.htm
JNJ,JOHNSON & JOHNSON,200406,0000200406,10-Q,2026-07-23,2026-06-28,2026-07-23T20:04:19.000Z,0000200406-26-000153,jnj-20260628.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040626000153/jnj-20260628.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\JNJ\2026-07-23_10-Q_000020040626000153.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2015-01-27,2014-12-31,2015-01-27T21:04:25.000Z,0000080424-15-000014,q2-ond14quarterlyreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042415000014/q2-ond14quarterlyreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2015-01-27_10-Q_000008042415000014.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2015-04-23,2015-03-31,2015-04-23T20:02:21.000Z,0000080424-15-000039,fy1415q3jfm10-qreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042415000039/fy1415q3jfm10-qreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2015-04-23_10-Q_000008042415000039.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-K,2015-08-07,2015-06-30,2015-08-07T20:02:16.000Z,0000080424-15-000070,fy141510-kreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042415000070/fy141510-kreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2015-08-07_10-K_000008042415000070.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2015-10-23,2015-09-30,2015-10-23T20:03:06.000Z,0000080424-15-000098,fy1516q1jas10-qreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042415000098/fy1516q1jas10-qreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2015-10-23_10-Q_000008042415000098.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2016-01-26,2015-12-31,2016-01-26T22:19:00.000Z,0000080424-16-000166,fy1516q2ond10-qreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042416000166/fy1516q2ond10-qreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2016-01-26_10-Q_000008042416000166.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2016-04-26,2016-03-31,2016-04-26T20:02:35.000Z,0000080424-16-000183,fy1516q3jfm10-qreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042416000183/fy1516q3jfm10-qreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2016-04-26_10-Q_000008042416000183.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-K,2016-08-09,2016-06-30,2016-08-09T20:03:15.000Z,0000080424-16-000212,fy151610-kreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042416000212/fy151610-kreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2016-08-09_10-K_000008042416000212.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2016-10-25,2016-09-30,2016-10-25T20:04:50.000Z,0000080424-16-000244,fy1617q1jas10-qreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042416000244/fy1617q1jas10-qreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2016-10-25_10-Q_000008042416000244.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2017-01-20,2016-12-31,2017-01-20T21:02:41.000Z,0000080424-17-000011,fy1617q2ond10-qreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042417000011/fy1617q2ond10-qreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2017-01-20_10-Q_000008042417000011.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2017-04-26,2017-03-31,2017-04-26T20:04:28.000Z,0000080424-17-000026,fy1617q3jfm10-qreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042417000026/fy1617q3jfm10-qreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2017-04-26_10-Q_000008042417000026.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-K,2017-08-07,2017-06-30,2017-08-07T20:05:16.000Z,0000080424-17-000047,fy161710-kreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042417000047/fy161710-kreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2017-08-07_10-K_000008042417000047.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2017-10-20,2017-09-30,2017-10-20T20:05:29.000Z,0000080424-17-000078,fy1718q1jas10-qreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042417000078/fy1718q1jas10-qreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2017-10-20_10-Q_000008042417000078.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2018-01-23,2017-12-31,2018-01-23T21:17:22.000Z,0000080424-18-000013,fy1718q2ond10-qreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042418000013/fy1718q2ond10-qreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2018-01-23_10-Q_000008042418000013.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2018-04-19,2018-03-31,2018-04-19T20:12:04.000Z,0000080424-18-000034,fy1718q3jfm10-qreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042418000034/fy1718q3jfm10-qreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2018-04-19_10-Q_000008042418000034.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-K,2018-08-07,2018-06-30,2018-08-07T20:19:22.000Z,0000080424-18-000055,fy171810-kreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042418000055/fy171810-kreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2018-08-07_10-K_000008042418000055.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2018-10-19,2018-09-30,2018-10-19T20:17:31.000Z,0000080424-18-000100,fy1819q1jas10-qreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042418000100/fy1819q1jas10-qreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2018-10-19_10-Q_000008042418000100.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2019-01-23,2018-12-31,2019-01-23T21:19:23.000Z,0000080424-19-000014,fy1819q2ond10-qreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042419000014/fy1819q2ond10-qreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2019-01-23_10-Q_000008042419000014.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2019-04-23,2019-03-31,2019-04-23T20:17:21.000Z,0000080424-19-000031,fy1819q3jfm10-qreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042419000031/fy1819q3jfm10-qreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2019-04-23_10-Q_000008042419000031.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-K,2019-08-06,2019-06-30,2019-08-06T20:26:04.000Z,0000080424-19-000050,fy181910-kreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042419000050/fy181910-kreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2019-08-06_10-K_000008042419000050.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2019-10-22,2019-09-30,2019-10-22T20:18:13.000Z,0000080424-19-000086,fy1920q1jas10-qreport.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042419000086/fy1920q1jas10-qreport.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2019-10-22_10-Q_000008042419000086.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2020-01-23,2019-12-31,2020-01-23T21:16:32.000Z,0000080424-20-000017,pg-20191231.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042420000017/pg-20191231.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2020-01-23_10-Q_000008042420000017.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2020-04-20,2020-03-31,2020-04-20T20:17:10.000Z,0000080424-20-000038,pg-20200331.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042420000038/pg-20200331.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2020-04-20_10-Q_000008042420000038.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-K,2020-08-06,2020-06-30,2020-08-06T20:17:03.000Z,0000080424-20-000053,pg-20200630.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042420000053/pg-20200630.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2020-08-06_10-K_000008042420000053.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2020-10-20,2020-09-30,2020-10-20T20:18:06.000Z,0000080424-20-000097,pg-20200930.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042420000097/pg-20200930.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2020-10-20_10-Q_000008042420000097.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2021-01-20,2020-12-31,2021-01-20T21:17:09.000Z,0000080424-21-000026,pg-20201231.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042421000026/pg-20201231.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2021-01-20_10-Q_000008042421000026.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2021-04-20,2021-03-31,2021-04-20T20:25:09.000Z,0000080424-21-000062,pg-20210331.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042421000062/pg-20210331.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2021-04-20_10-Q_000008042421000062.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-K,2021-08-06,2021-06-30,2021-08-06T20:19:59.000Z,0000080424-21-000100,pg-20210630.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042421000100/pg-20210630.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2021-08-06_10-K_000008042421000100.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2021-10-19,2021-09-30,2021-10-19T20:27:06.000Z,0000080424-21-000129,pg-20210930.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042421000129/pg-20210930.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2021-10-19_10-Q_000008042421000129.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2022-01-19,2021-12-31,2022-01-19T21:17:41.000Z,0000080424-22-000016,pg-20211231.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042422000016/pg-20211231.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2022-01-19_10-Q_000008042422000016.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2022-04-20,2022-03-31,2022-04-20T20:16:34.000Z,0000080424-22-000035,pg-20220331.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042422000035/pg-20220331.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2022-04-20_10-Q_000008042422000035.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-K,2022-08-05,2022-06-30,2022-08-05T20:21:50.000Z,0000080424-22-000064,pg-20220630.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042422000064/pg-20220630.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2022-08-05_10-K_000008042422000064.htm
PG,PROCTER & GAMBLE Co,80424,0000080424,10-Q,2022-10-19,2022-09-30,2022-10-19T20:16:47.000Z,0000080424-22-000102,pg-20220930.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042422000102/pg-20220930.htm,C:\Users\MSI\Desktop\FinanceProjects\NLP_AlphaGeneration\data\raw\sec\filings\PG\2022-10-19_10-Q_000008042422000102.htm
